traj_idx,frame,x,y
0.0,0.0,93.1192699814646,129.0729985018177
0.0,1.0,93.17657752758574,128.97552368016397
0.0,2.0,93.46282058585012,128.92656326897884
0.0,3.0,93.19107796607142,128.7428567921393
0.0,4.0,93.65948031075112,128.35804353973083
0.0,5.0,93.51500428968802,128.74039061390167
0.0,6.0,93.30903927463238,129.05950605922646
0.0,7.0,93.0471313358609,128.91575860952364
0.0,8.0,93.24059186514665,128.21567100839926
0.0,9.0,93.99159077106967,129.1067362739314
0.0,10.0,93.27704109154926,129.2021064853757
0.0,11.0,93.04146989846417,130.03494649224226
0.0,12.0,93.76200464216181,130.37758528708505
0.0,13.0,93.08896964261439,130.18869266943096
0.0,14.0,92.59082385828658,129.70971602277783
0.0,15.0,92.81987151489307,129.65710258979504
0.0,16.0,92.64255301514643,129.90778966700915
0.0,17.0,92.41568330384584,129.87031681864423
0.0,18.0,92.84703808945919,129.2605313091262
0.0,19.0,93.05945423369589,129.42295801580454
0.0,20.0,93.05688921468506,129.03741125803003
0.0,21.0,92.76406047775083,128.95994553888607
0.0,22.0,92.7374363708304,129.18924979212332
0.0,23.0,92.50420036979301,128.49918507440518
0.0,24.0,92.2353363207143,128.7640863715712
0.0,25.0,93.06043776849401,129.3747591648279
0.0,26.0,92.6239507208204,128.92624454029095
0.0,27.0,92.96068124802554,129.33828188974712
0.0,28.0,92.43807921797487,129.27273040477309
0.0,29.0,92.79934578131932,129.3421683678747
0.0,30.0,91.80280710075387,129.3584706749413
0.0,31.0,92.80075972098948,128.9770580806559
0.0,32.0,92.33736291150377,129.58915427379173
0.0,33.0,92.35566156355007,129.25218438040838
0.0,34.0,92.08021024750202,129.55362665445693
0.0,35.0,92.34346260403036,129.08596852684386
0.0,36.0,92.83343980334296,128.77883465118092
0.0,37.0,93.32130121756072,128.97297746573963
0.0,38.0,92.43594140754256,128.70495553679686
0.0,39.0,92.31732331482473,128.1607396958456
0.0,40.0,92.61400817147036,129.56305683614045
0.0,41.0,92.39508489401788,129.34990765332552
0.0,42.0,92.69534169041947,128.78932475045502
0.0,43.0,92.69703289446313,127.97568769554407
0.0,44.0,92.21463905523575,129.00331237039038
0.0,45.0,92.04883360092519,128.4984074281353
0.0,46.0,92.19213879672138,128.44792559023685
0.0,47.0,92.25381322168545,128.72261668482474
0.0,48.0,92.201368686332,128.94341936675193
0.0,49.0,91.77602813123222,128.58722267658507
0.0,50.0,92.70668992622302,128.4888821618928
0.0,51.0,92.87035681461951,128.54692263098917
0.0,52.0,92.49056021960062,128.87387361262716
0.0,53.0,92.61746725906875,129.1007635721938
0.0,54.0,92.30269486672314,128.7190525961618
0.0,55.0,92.26077031304766,128.35645409811616
0.0,56.0,92.20584825388187,127.90216045468411
0.0,57.0,92.40594827387818,128.27028298000445
0.0,58.0,93.1678859201503,128.1516765247734
0.0,59.0,93.13082278732924,128.43633554591344
0.0,60.0,92.99970637467015,129.0151400328125
0.0,61.0,93.02726415268528,129.06605050305606
0.0,62.0,93.2133168213018,128.92195649517143
0.0,63.0,92.50496217876365,128.99567317180214
0.0,64.0,93.28553020156107,128.8209030525053
0.0,65.0,92.29526384560474,129.18303251071646
0.0,66.0,92.39318666526398,128.5161635492296
0.0,67.0,93.00799410773485,128.61852695094856
0.0,68.0,92.95179220216362,129.07816844570888
0.0,69.0,93.20397744804924,128.36185842775134
0.0,70.0,92.81454068035136,128.28232385081594
0.0,71.0,92.76112418142951,128.24120168357143
0.0,72.0,93.13683067626711,128.16171780716945
0.0,73.0,93.2229333231348,129.34628063753962
0.0,74.0,92.98842021786295,129.03425426849543
0.0,75.0,92.81990423233098,128.34562454848154
0.0,76.0,92.13148085198637,128.61326231324574
0.0,77.0,92.52325986714753,128.18787991942818
0.0,78.0,92.97906522843503,127.87079086836046
0.0,79.0,92.37642010077707,128.11303084498948
0.0,80.0,92.36130761706094,127.97389330723017
0.0,81.0,92.18171308956686,128.04290393918646
0.0,82.0,92.11202718266041,128.22483216883643
0.0,83.0,92.86289342692207,127.6634683849318
0.0,84.0,92.44503255028124,128.3049041788545
0.0,85.0,92.79365595951045,128.6819820351641
0.0,86.0,92.70048160470951,128.33255285291537
0.0,87.0,92.02601045435836,128.65150898194315
0.0,88.0,92.38814349775583,128.12064168042596
0.0,89.0,92.75110367151775,128.17584972781054
0.0,90.0,93.13510246687758,128.95221362633933
0.0,91.0,93.3275719021446,128.47213234827535
0.0,92.0,93.18967308364569,128.77857383237824
0.0,93.0,92.52771459011466,128.5945430693269
0.0,94.0,93.27910246706699,128.20396524458573
0.0,95.0,93.45845603945604,128.90229296818754
0.0,96.0,93.55183942930593,128.594521941149
0.0,97.0,93.57911648548271,128.63909631565363
0.0,98.0,94.08816465589157,128.9250374598433
0.0,99.0,93.64872551626424,128.2462995421223
0.0,100.0,93.54880752478674,128.8183133192362
0.0,101.0,93.16666431603768,129.00960678914336
0.0,102.0,93.66274977931062,128.80578196874018
0.0,103.0,93.63073454980245,128.96291005442228
0.0,104.0,93.61293859720571,128.86900772965794
0.0,105.0,93.41370193008787,128.936063602621
0.0,106.0,94.17697521762777,128.28589841203674
0.0,107.0,94.20198622584999,128.77799606369442
0.0,108.0,93.3485964538228,128.32656024651058
0.0,109.0,93.42901468496007,128.71070321357445
0.0,110.0,92.83180116195514,128.4152277793647
0.0,111.0,92.98771351502725,128.60687784584135
0.0,112.0,93.12721075195454,128.36964374078113
0.0,113.0,92.93917379049631,127.91234115744554
0.0,114.0,94.0654639472752,127.72068356591089
0.0,115.0,95.11780456705971,127.17055987132358
0.0,116.0,94.91591380417624,128.5346222852206
0.0,117.0,95.11502231858046,128.31882891861903
0.0,118.0,93.86074290294671,127.66426325986193
0.0,119.0,91.97969275600856,129.48750080961338
0.0,120.0,92.55771880145906,129.71641385638264
0.0,121.0,92.06626893925507,130.3250754266152
0.0,122.0,90.34100452465972,131.6091583106199
0.0,123.0,89.86574887047469,130.36069130047136
0.0,124.0,91.86613998782305,128.63857208188966
0.0,125.0,90.55042766492922,129.9658889042907
0.0,126.0,88.54708863738618,131.06384722001107
0.0,127.0,88.31840087109211,129.46102647373738
0.0,128.0,87.6690617091255,132.77506893925298
0.0,129.0,88.95601819670799,132.1448488423273
0.0,130.0,89.61998710526214,132.98149525489544
0.0,131.0,88.77232923232063,132.94846647298067
0.0,132.0,89.8788885972313,129.48912078830816
0.0,133.0,88.0848607521552,127.59756611970437
0.0,134.0,90.31118164252423,127.52668778072801
0.0,135.0,89.95091349381623,126.75674203425586
