traj_idx,frame,x,y,z
21,0,72.8026573,75.2297716,0.0
21,1,71.8623382,76.7223201,0.0
21,2,71.8850064,76.1831717,0.0
21,3,72.1647543,77.2420373,0.0
21,4,72.2491208,76.8697528,0.0
21,5,71.8882333,75.8136733,0.0
21,6,72.754122,73.7038754,0.0
21,7,74.2708706,75.0059879,0.0
21,8,73.0527973,74.06392,0.0
21,9,75.2103031,75.0987033,0.0
21,10,75.9792367,75.8799585,0.0
21,11,78.1874282,75.84864,0.0
21,12,76.2529018,76.815172,0.0
21,13,77.7654626,76.727051,0.0
21,14,76.1175942,74.7337238,0.0
21,15,75.2487926,75.2947296,0.0
21,16,74.2435579,76.1386533,0.0
21,17,72.9993715,75.9058013,0.0
21,18,74.1737565,78.0826078,0.0
21,19,73.8795132,77.1950132,0.0
6,0,81.1342807,70.8985484,0.0
6,1,83.8412179,72.8956935,0.0
6,2,82.6928097,71.1137357,0.0
6,3,85.2605128,72.8996195,0.0
6,4,83.9075799,73.1999645,0.0
6,5,84.3215165,72.2253879,0.0
6,6,83.1391256,72.6854283,0.0
6,7,82.7719925,73.0298673,0.0
6,8,84.0551275,73.0351509,0.0
6,9,83.0755411,73.1452456,0.0
6,10,83.0543839,72.7966618,0.0
6,11,81.9082329,73.1670508,0.0
6,12,81.9184607,74.0251652,0.0
6,13,82.7710298,73.8043102,0.0
6,14,80.1673109,75.2402387,0.0
6,15,79.0084525,73.733928,0.0
6,16,79.6752537,74.0174922,0.0
6,17,77.1795383,74.1503764,0.0
6,18,77.8695585,74.7232299,0.0
6,19,77.9283686,75.2271607,0.0
6,20,77.9694436,76.3355951,0.0
6,21,75.9994343,75.913493,0.0
6,22,77.9993265,74.926173,0.0
6,23,79.9734836,76.7613563,0.0
6,24,80.7360453,76.1446973,0.0
6,25,80.7920367,77.0547772,0.0
6,26,78.9606177,76.7409863,0.0
6,27,77.2402563,76.0484901,0.0
15,0,49.9258323,95.1027753,0.0
15,2,51.0205764,94.9414783,0.0
15,3,50.8941258,96.0136313,0.0
15,4,52.8013599,95.1171168,0.0
15,5,51.0439076,95.9768496,0.0
15,6,48.715402,96.075537,0.0
15,7,49.9472625,96.1543525,0.0
15,8,49.2987684,97.7549934,0.0
15,9,50.9122081,95.7367955,0.0
15,10,50.8318746,97.701859,0.0
15,11,50.203102,96.2833889,0.0
15,12,49.0749841,95.82578,0.0
15,13,47.7905931,100.0752513,0.0
15,14,47.7246201,101.8053692,0.0
15,15,48.7856013,100.6148763,0.0
15,16,49.7707402,99.9733522,0.0
15,17,46.7901398,98.0155064,0.0
15,18,46.7885719,98.9244427,0.0
15,19,46.8671855,98.9764741,0.0
15,20,47.1355297,100.1661586,0.0
15,21,45.9348964,101.9709571,0.0
15,22,45.6791743,100.7658034,0.0
15,23,48.829819,98.9121276,0.0
15,24,50.0133844,99.1026026,0.0
15,25,48.1656538,96.1731644,0.0
15,26,47.6822315,94.9540526,0.0
15,27,46.0602972,96.1573649,0.0
15,28,46.9538582,98.1010825,0.0
24,0,120.6522897,12.7003557,0.0
24,1,120.1312777,13.9463902,0.0
24,2,122.0141885,12.1510565,0.0
24,3,121.0045021,13.2255179,0.0
24,4,121.2526609,12.9519531,0.0
24,5,124.2885959,14.2665853,0.0
24,6,122.3617648,13.6234205,0.0
24,7,124.6468714,14.7420973,0.0
24,8,124.3319406,14.9210439,0.0
24,9,124.9757598,14.1564436,0.0
24,10,125.0280506,14.9062462,0.0
24,11,124.2445803,15.2081137,0.0
24,12,123.8173059,15.1199141,0.0
24,13,123.6866972,16.4026499,0.0
24,14,124.0514145,16.8762366,0.0
24,15,122.2535608,14.2017432,0.0
24,16,122.2248324,14.1640889,0.0
24,17,122.1524717,15.8883603,0.0
24,18,123.9062254,14.7640327,0.0
24,19,123.7385759,15.696659,0.0
24,20,123.0088159,15.274958,0.0
24,21,121.0175442,14.1448355,0.0
24,22,122.1890726,16.1789401,0.0
24,23,121.3191475,15.1117965,0.0
24,24,122.9555337,14.8323192,0.0
24,25,123.8265055,12.9660528,0.0
24,26,124.972046,12.2544575,0.0
24,27,125.8574424,12.7023415,0.0
24,28,125.8851206,14.0058926,0.0
24,29,123.9639187,13.0493586,0.0
24,30,125.7703688,11.8602312,0.0
24,31,124.9593788,10.9319815,0.0
24,32,124.0312587,12.1456983,0.0
24,33,124.9041301,11.9670692,0.0
24,34,126.7817547,12.7370269,0.0
24,35,126.6521618,14.2707305,0.0
24,36,126.8344967,15.876008,0.0
0,0,106.1662535,10.7461131,0.0
0,1,107.7741592,10.082331,0.0
0,2,107.2281592,13.003782,0.0
0,3,107.3575385,11.9034303,0.0
0,4,107.8651096,10.8100113,0.0
0,5,106.8556571,11.9651565,0.0
0,6,106.9134633,9.6736055,0.0
0,7,105.1055595,9.1861024,0.0
0,8,105.8749906,10.1457393,0.0
0,10,105.0891238,8.2227303,0.0
0,11,106.1346373,9.2335445,0.0
0,12,105.7251589,10.2194367,0.0
0,13,104.8168998,9.9419391,0.0
0,14,104.156905,11.2499811,0.0
0,15,103.203148,12.8119479,0.0
0,16,105.15323,12.9836545,0.0
0,17,102.8504111,12.8836823,0.0
0,18,103.947398,9.1108802,0.0
0,19,104.0931079,7.957461,0.0
0,20,104.9931245,6.7666377,0.0
0,21,104.1596623,4.9823937,0.0
0,22,104.2743729,4.761964,0.0
0,23,105.2339192,5.2282571,0.0
0,24,105.0738513,5.7656698,0.0
0,25,105.7174305,4.6592741,0.0
0,26,106.1387692,4.8314917,0.0
0,27,109.1164273,4.2756127,0.0
0,28,107.9465657,3.9214792,0.0
0,29,106.8517542,3.6907329,0.0
0,30,108.1416624,2.8046141,0.0
0,31,109.9177495,6.08425,0.0
0,32,109.8144354,4.807389,0.0
0,33,108.0192992,5.3082788,0.0
0,34,110.0473324,5.8314611,0.0
0,35,108.7478823,7.2599257,0.0
0,36,108.9539974,6.3175156,0.0
