frame,x,y,z,xvar,yvar,rho,norm_cst,intensity,window_size
1,161.3878864284487,396.075088304497,0.0,2.4466242408507344,2.555373575181589,0.026396228140452956,0.493967967298635,0.5644840458454644,9
1,93.97098446848119,216.08959030459468,0.0,2.8657722123167604,2.489963644638639,0.03278706640815554,0.4765910088719871,0.5471070874188165,9
1,143.89587403701165,398.78879994038726,0.0,2.1655786720949366,2.5758631725766237,-0.061335911154355154,0.4874864479902352,0.5580025265370646,9
1,233.94768338409372,86.93376487944799,0.0,2.543524268457975,2.8218774350568356,-1.413884129036754e-05,0.4895697697210229,0.5600858482678523,9
1,267.9108790185502,472.2383017761822,0.0,2.9935958217460237,2.3711145333076713,-0.0778118008409378,0.4994489929869226,0.569965071533752,9
1,428.03545482403496,21.343439676342154,0.0,2.817000459749331,2.992912160928898,-0.01601806414870489,0.4820855801920701,0.5526016587388995,9
1,429.3292821783287,243.73958189525402,0.0,2.7875547990877005,2.9289218204867558,-0.038224403350722934,0.48950602135166776,0.5600220998984972,9
1,464.6243258287433,73.69566059821902,0.0,2.7735741626614976,2.506923748061767,0.02024651709734578,0.49316788951952195,0.5636839680663513,9
1,455.18548847592365,177.22904467502076,0.0,2.4324729355793915,2.0172749285254694,0.0319946082391843,0.46051390226161065,0.5310299808084401,9
1,218.97675360131436,357.25955203098584,0.0,2.441576872046064,2.209400850609754,0.06860565968359855,0.4582573127216914,0.5287733912685209,9
1,499.1147115579811,222.56395210264546,0.0,2.9210206925193862,2.5492249249378145,0.0645144862073977,0.4603772969892968,0.5308933755361263,9
1,310.78570418122314,369.15743825132205,0.0,3.0049998857243425,2.7206679741119415,-0.013198820470250883,0.46563062083224555,0.536146699379075,9
1,72.32063663056068,197.37487513359042,0.0,2.370204172314299,2.6268525755381877,-0.05677115093049706,0.45674897495694783,0.5272650535037773,9
1,101.06991801884124,195.89114021433682,0.0,2.849483667802134,2.797595453901989,-0.010577413241562082,0.4623190329223829,0.5328351114692124,9
1,147.84675488872028,291.297781682879,0.0,2.94428000638151,2.6261850208073603,0.010224328294875126,0.4553041597583012,0.5258202383051306,9
1,70.55514770956349,421.32405826013553,0.0,2.596890372277873,2.798501451348512,-0.00462456786679056,0.46491218191717903,0.5354282604640085,9
1,26.82940639087371,186.21610971512393,0.0,2.6593666402560183,2.243245406168947,-0.09897220501664393,0.4882406103863473,0.5587566889331768,9
1,118.85781611859393,39.70175720200773,0.0,2.9382460934366055,2.8622502670755465,-0.14666475231251327,0.4702194534153579,0.5407355319621874,9
1,70.24687876135172,21.25383766298964,0.0,2.4714092192112886,2.737395981786854,-0.0885638859276654,0.488866434205334,0.5593825127521634,9
1,393.3713573293647,427.0382202551215,0.0,2.2308849477350687,2.4703182498539933,0.03144511128889765,0.4874347048450362,0.5579507833918657,9
1,432.24407271889555,465.2155707717217,0.0,3.1254661972715834,3.10501584932238,0.02784833431036988,0.46719324530901235,0.5377093238558418,9
1,308.89778933799624,296.84790705077546,0.0,2.5805269671745963,2.9518778517342317,-0.06208452316340401,0.48091611483325725,0.5514321933800866,9
1,467.841354449252,454.66085126855927,0.0,3.311648156254869,3.191753852328817,0.04788902623348395,0.45376503871033247,0.5242811172571619,9
1,145.54659411385572,212.8731572085301,0.0,2.661014021837406,2.4137062208959996,-0.0367141995887139,0.43481924539638667,0.5053353239432161,9
1,101.75783559369025,53.43344247036425,0.0,2.819814185244681,2.3449322831918185,-0.01942216877544502,0.48379700881683474,0.5543130873636641,9
1,160.7378529469943,168.33650592013967,0.0,2.7052319703506154,2.7769627043908294,0.014923268669609363,0.46885226290598825,0.5393683414528176,9
1,447.85939117332833,478.8660331023277,0.0,2.661230528085827,2.923960378710464,-0.061024647902138233,0.47247697315252013,0.5429930516993495,9
1,392.59399565001775,473.02432885931967,0.0,2.91993209364639,3.198604165528667,0.006721116556676392,0.45981744824947346,0.5303335267963029,9
1,73.67579778662896,429.75777951890217,0.0,2.8265075063383267,2.9049052328449187,-0.025757008868963004,0.44055127998674265,0.5110673585335721,9
1,206.3409354341689,83.78854057524548,0.0,2.8249605897804844,2.6112719273639518,0.04546941724819336,0.4321696898335688,0.5026857683803982,9
1,6.968518104683068,268.29081006255075,0.0,2.2635397537672204,3.0581183809275303,0.14029512000809144,0.4470945174954812,0.5176105960423106,9
1,332.0306433260834,333.6718551575777,0.0,2.9455911107217774,2.689548597588124,-0.11479101003109543,0.46960452082024984,0.5401205993670792,9
1,264.0943899627358,243.1316127897406,0.0,2.7817553758021227,2.771719419670949,0.019315872850351468,0.42944829800142703,0.49996437654825643,9
1,331.7303105858168,30.87249923811391,0.0,2.7896814687707634,2.5263627970560347,0.04319544171722505,0.420760348981806,0.49127642752863543,9
1,130.6649725502321,198.10492863348372,0.0,2.727906057980136,2.921403870275216,-0.06563055754924249,0.45905236008171213,0.5295684386285415,9
1,45.346557674627995,463.6773717045849,0.0,2.604066006474253,2.411104255876223,0.028690308400877596,0.46397766055775064,0.5344937391045801,9
1,331.30899511713596,443.9440693226902,0.0,2.3711073326859275,2.5025149702273612,-0.037178834108931184,0.42138753020168546,0.4919036087485149,9
1,221.12200056033603,258.89430200793964,0.0,2.3446839455330273,2.5208703024029115,-0.003426471342045132,0.42274110826010297,0.4932571868069324,9
1,461.34114115213714,243.918741483323,0.0,2.5869059063931803,2.687528226548685,0.034755086089050695,0.4396505940399085,0.510166672586738,9
1,367.12381504416595,397.9782776307735,0.0,2.5626763918033584,2.6759775123339695,0.07883239871006179,0.4412310811104102,0.5117471596572396,9
1,4.388370149367717,242.58838480643357,0.0,2.7079500563118235,2.2711293923499554,-0.0510744215534779,0.45985578639605773,0.5303718649428871,9
1,221.25662638819293,103.87295184270097,0.0,2.7405837971570786,2.290293382245083,0.06515667230965162,0.42211153604839774,0.4926276145952272,9
1,418.17186096988667,21.684078906004167,0.0,2.6592165704717172,2.5110224717159717,0.0057951344589553975,0.4522505370736241,0.5227666156204536,9
1,390.54430697367917,187.00544218937424,0.0,2.4707656238102573,2.538145787704169,0.0004463555701365706,0.4686155028850005,0.5391315814318299,9
1,128.02431354405223,61.4413422744967,0.0,2.6962297205151704,2.6138751695666174,-0.0431488557556868,0.42209534074752836,0.4926114192943578,9
1,441.6359949810305,154.725403427773,0.0,3.1538315004212816,2.6773901725776876,0.10954482886260439,0.4742722966960301,0.5447883752428595,9
1,53.761423529207896,425.88425081962123,0.0,2.7083996717192687,2.835644621965637,-0.08019885581131304,0.43293769719151515,0.5034537757383446,9
1,375.80913532197377,271.11565690642334,0.0,2.34591755715154,2.502810857793506,-0.04256964708514106,0.42735704696167964,0.49787312550850904,9
1,388.58034519600346,86.6825384425284,0.0,2.6622930066562205,2.937571023284321,-0.09447266313334939,0.4565285693304809,0.5270446478773103,9
1,409.46171581490853,243.99465275768873,0.0,2.687933402480915,3.408937535927087,-0.010844050673608047,0.44000359810987866,0.510519676656708,9
1,216.05554934071847,64.42236048172342,0.0,3.4862384455588584,2.5823304189730485,-0.10187069570795575,0.4099339270116732,0.4804500055585026,9
1,397.52063898349496,449.0642531023462,0.0,2.532687276426306,2.582694654529314,-0.15356377562652357,0.4504052883219596,0.520921366868789,9
1,484.692585831511,398.9219901961425,0.0,3.1198340602906143,2.7824148350899627,-0.07332208335006386,0.40080851532890444,0.4713245938757339,9
1,14.646475056988569,357.8531147976753,0.0,2.6050575048942317,2.5045120965145387,-0.1458711606238351,0.4307549067652726,0.501270985312102,9
1,456.07096197343486,9.086082279292505,0.0,2.7565008932616117,2.7133302958413896,0.044600204303477546,0.4033053616552488,0.47382144020207817,9
1,504.87628742096814,122.15118188454039,0.0,3.4272505096718633,3.1774285971538805,0.05491766334616625,0.43234181611264916,0.5028578946594786,9
1,485.27575953089655,488.6082145161928,0.0,2.562236372212766,2.864722342127005,-0.04045374277470653,0.4292035227052825,0.4997196012521119,9
1,85.60412604705112,282.7899074082212,0.0,2.453871104775415,2.559584383487883,0.047047496887711725,0.42484379762749136,0.49535987617432076,9
1,238.8504150517447,66.61090991421197,0.0,2.699880922854731,2.642640250400269,-0.08484416794555008,0.4154231345168225,0.48593921306365195,9
1,162.067930717952,421.31727474237135,0.0,2.6324215244919515,2.2775125856229463,-0.02902873881160538,0.4022122813192176,0.472728359866047,9
1,379.4610155637592,138.03153071227473,0.0,2.5399483261727367,2.67409198633455,0.037776655095840245,0.43017762472046217,0.5006937032672916,9
1,445.9000962279663,38.94529045332156,0.0,2.6387485679598877,3.4695442979271847,-0.033059957341146536,0.42745554698184673,0.49797162552867613,9
1,352.2668124590344,174.65644881684506,0.0,2.882976303678471,2.89673410205397,0.02532061658492108,0.4105181026167018,0.48103418116353125,9
1,501.5195884150582,6.99743528314091,0.0,2.6226632651140753,2.9889668075669773,0.07182173818422327,0.4236180269920275,0.49413410553885695,9
1,86.13219035048606,14.039790277626647,0.0,3.0178557764450655,3.1598742502866557,-0.049533139023631455,0.3823893607656237,0.4529054393124531,9
1,451.62534134757095,228.97766031363003,0.0,2.70843740635464,3.169557297140288,-0.10459055456687653,0.4007367035152414,0.4712527820620708,9
1,176.8021578274919,333.19028588989397,0.0,2.5096433589859735,2.7513284586451254,-0.10522398220003201,0.4145662470519212,0.48508232559875064,9
1,117.94549733956669,254.022562023712,0.0,2.597154551432246,2.5887416747826495,0.05811492728829751,0.4100913262913842,0.4806074048382136,9
1,14.401670117565855,25.73890940636342,0.0,3.1355223268935872,3.1266471888285174,-0.01974382814231921,0.42595474858996946,0.4964708271367989,9
1,367.10745077146896,32.664767704635565,0.0,2.73911766879739,3.239005865664667,0.04904287422703089,0.42858944985458397,0.4991055284014134,9
1,172.17387237112996,298.5115299241245,0.0,3.203315088776637,3.211410949818815,-0.06473479116824302,0.47741933023992456,0.547935408786754,9
1,412.74200660050894,502.2162435696259,0.0,2.6277877429490086,3.0108341756821213,0.08618702312976938,0.42573098742001864,0.4962470659668481,9
1,240.83863492369625,211.80433511992575,0.0,3.2381905568020835,3.108488860965377,-0.02636787957961496,0.4204253205694731,0.4909413991163025,9
1,170.91933042861584,283.58966036127765,0.0,3.4527106576784488,2.7441203517372013,-0.025888852270126803,0.419909112793757,0.4904251913405864,9
1,458.19104291017254,135.02671261812776,0.0,2.493095919369069,3.0138137916047643,0.05052077352756057,0.40031646287392747,0.4708325414207569,9
1,166.37342750486783,122.17399912805041,0.0,2.475156341147008,2.9745643137181133,-0.0010507631753474635,0.3984244225498437,0.4689405010966732,9
1,245.40226775312942,305.59473427332347,0.0,2.3808892995461846,2.853720010416318,-0.15291478274618275,0.4307532118599522,0.5012692904067816,9
1,215.80571894184854,328.01216849526776,0.0,3.070434035486656,3.311690015756471,-0.09833526795368223,0.38640382258290273,0.45691990112973213,9
1,153.9082153755402,125.77067481987355,0.0,3.559595006348923,3.070270671652123,-0.06721996026173072,0.39442838413463854,0.46494446268146794,9
1,26.819057432506078,154.29421715061076,0.0,2.84704488522312,3.0057911006964746,-0.041797610391275705,0.38125043549382875,0.45176651404065815,9
1,171.77560408447636,293.42589737890154,0.0,2.7484595103256275,2.836462612607524,0.005666859757376885,0.43259654205317444,0.5031126206000038,9
1,348.1713066498685,27.38539679952794,0.0,3.1352249731324617,2.7041372309393634,0.01963329594092253,0.39152765209571166,0.4620437306425411,9
1,205.32048741688726,315.0946041084409,0.0,3.2098466675789408,3.3114860955708374,-0.0427408034093452,0.40279766694487146,0.4733137454917009,9
1,480.79169882544073,11.879035503142072,0.0,2.7866832509989736,2.7894041570441135,-0.007195662673932125,0.4034749741536934,0.4739910527005228,9
